Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total,Variation,Variation Type,Category,Type 1,Type 2,Height (m),Weight (kg),Generation,Evolution Stage,Evolves,Attack/Defense,Special Attack/Special Defense,Attack/Special Attack,Defense/Special Defense,Speed/Defense,Speed/Attack,HP/Defense,HP/Special Defense,Legendary,BMI,Dual Type,Type Count,Stat Highest,Stat Lowest,Stat Std Dev,Offensive Total,Defensive Total,Offensive/Defensive,Physical/Special,Stat Tier,Speed Tier,Is Variation,Role,HP_pct,Attack_pct,Defense_pct,Speed_pct,Special_Attack_pct,Special_Defense_pct,HP_zscore,Attack_zscore,Defense_zscore,Speed_zscore,Special_Attack_zscore,Special_Defense_zscore
527,Woobat,https://bulbapedia.bulbagarden.net/wiki/Woobat_(Pok%C3%A9mon),65,45,43,72,55,43,323,,,Bat Pokémon,Psychic,Flying,0.4,2.1,5,1,True,1.0465116279069768,1.2790697674418605,0.8181818181818182,1.0,1.6744186046511629,1.6,1.5116279069767442,1.5116279069767442,False,13.124999999999998,True,2,Speed,Defense,12.400268814290547,172,151,1.1390728476821192,0.8979591836734694,Mid,Medium,False,Balanced,0.20123839009287925,0.1393188854489164,0.13312693498452013,0.22291021671826625,0.17027863777089783,0.13312693498452013,-0.2412119564742349,-1.1392392404853398,-1.0592889686260394,0.05046900870749422,-0.576780107601096,-1.084253259939278
528,Swoobat,https://bulbapedia.bulbagarden.net/wiki/Swoobat_(Pok%C3%A9mon),67,57,55,114,77,55,425,,,Courting Pokémon,Psychic,Flying,0.9,10.5,5,2,False,1.0363636363636364,1.4,0.7402597402597403,1.0,2.0727272727272728,2.0,1.2181818181818183,1.2181818181818183,False,12.962962962962962,True,2,Speed,Defense,22.84221238555203,248,177,1.4011299435028248,0.8484848484848485,Mid,Fast,False,Special Sweeper,0.15764705882352942,0.13411764705882354,0.12941176470588237,0.26823529411764707,0.1811764705882353,0.12941176470588237,-0.1675407200470464,-0.7726696776447326,-0.6743109475527762,1.4245336154451749,0.0701595848425933,-0.6579059562998333
529,Drilbur,https://bulbapedia.bulbagarden.net/wiki/Drilbur_(Pok%C3%A9mon),60,85,40,68,30,45,328,,,Mole Pokémon,Ground,,0.3,8.5,5,1,True,2.125,0.6666666666666666,2.8333333333333335,0.8888888888888888,1.7,0.8,1.5,1.3333333333333333,False,94.44444444444444,False,1,Attack,Special Attack,20.215505600075073,183,145,1.2620689655172415,1.6666666666666667,Mid,Medium,False,Tank,0.18292682926829268,0.25914634146341464,0.12195121951219512,0.2073170731707317,0.09146341463414634,0.13719512195121952,-0.42539004754220616,0.08265930231668445,-1.155533473894355,-0.0803942871722849,-1.311938849014379,-1.0131953759993706
530,Excadrill,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),110,135,60,88,50,65,508,,,Subterrene Pokémon,Ground,Steel,0.7,40.4,5,2,False,2.25,0.7692307692307693,2.7,0.9230769230769231,1.4666666666666666,0.6518518518518519,1.8333333333333333,1.6923076923076923,False,82.44897959183675,True,2,Attack,Special Attack,32.81259920619923,273,235,1.1617021276595745,1.6956521739130435,High,Medium,False,Tank,0.21653543307086615,0.265748031496063,0.11811023622047244,0.1732283464566929,0.0984251968503937,0.1279527559055118,1.4163908631375062,1.6100324808192148,-0.5139034387722499,0.5739221922266107,-0.7238118558837526,-0.3026165366002961
530,Excadrill,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),110,165,100,103,65,65,608,Mega Excadrill,Mega,Subterrene Pokémon,Ground,Steel,0.9,60.0,5,2,False,1.65,1.0,2.5384615384615383,1.5384615384615385,1.03,0.6242424242424243,1.1,1.6923076923076923,False,74.07407407407408,True,2,Attack,Special Attack,36.8057966449127,333,275,1.210909090909091,2.0384615384615383,Very High,Fast,True,Tank,0.18092105263157895,0.2713815789473684,0.16447368421052633,0.16940789473684212,0.1069078947368421,0.1069078947368421,1.4163908631375062,2.526456387920733,0.7693566314719604,1.0646595517757824,-0.28271661103578266,-0.3026165366002961
531,Audino,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),103,60,86,50,60,86,445,,,Hearing Pokémon,Normal,,1.1,31.0,5,0,False,0.6976744186046512,0.6976744186046512,1.0,1.0,0.5813953488372093,0.8333333333333334,1.197674418604651,1.197674418604651,False,25.6198347107438,False,1,HP,Speed,20.478443951303202,170,275,0.6181818181818182,1.0,Mid,Medium,False,Special Wall,0.23146067415730337,0.1348314606741573,0.19325842696629214,0.11235955056179775,0.1348314606741573,0.19325842696629214,1.1585415356423465,-0.6810272869345807,0.3202156068864868,-0.669279118631291,-0.4297483593184393,0.44349124476873203
531,Audino,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),103,60,126,50,80,126,545,Mega Audino,Mega,Hearing Pokémon,Normal,Fairy,1.5,32.0,5,0,False,0.47619047619047616,0.6349206349206349,0.75,1.0,0.3968253968253968,0.8333333333333334,0.8174603174603174,0.8174603174603174,False,14.222222222222221,True,2,Defense,Speed,32.731737910881954,190,355,0.5352112676056338,0.9029126213592233,High,Medium,True,Special Wall,0.1889908256880734,0.11009174311926606,0.23119266055045873,0.09174311926605505,0.14678899082568808,0.23119266055045873,1.1585415356423465,-0.6810272869345807,1.603475677130697,-0.669279118631291,0.15837863381218728,1.8646489235668808
532,Timburr,https://bulbapedia.bulbagarden.net/wiki/Timburr_(Pok%C3%A9mon),75,80,55,35,25,35,305,,,Muscular Pokémon,Fighting,,0.6,12.5,5,1,True,1.4545454545454546,0.7142857142857143,3.2,1.5714285714285714,0.6363636363636364,0.4375,1.3636363636363635,2.142857142857143,False,34.72222222222222,False,1,Attack,Special Attack,22.894686428659963,140,165,0.8484848484848485,2.25,Mid,Slow,False,Tank,0.2459016393442623,0.26229508196721313,0.18032786885245902,0.11475409836065574,0.08196721311475409,0.11475409836065574,0.12714422566170758,-0.07007801553356859,-0.6743109475527762,-1.1600164781804627,-1.458970597297036,-1.3684847956989077
533,Gurdurr,https://bulbapedia.bulbagarden.net/wiki/Gurdurr_(Pok%C3%A9mon),85,105,85,40,40,50,405,,,Muscular Pokémon,Fighting,,1.2,40.0,5,2,True,1.2352941176470589,0.8,2.625,1.7,0.47058823529411764,0.38095238095238093,1.0,1.7,False,27.77777777777778,False,1,Attack,Speed,27.703790354390136,185,220,0.8409090909090909,2.111111111111111,Mid,Slow,False,Tank,0.20987654320987653,0.25925925925925924,0.20987654320987653,0.09876543209876543,0.09876543209876543,0.12345679012345678,0.4955004077976501,0.6936085737176966,0.28813410513038157,-0.9964373583307388,-1.0178753524490658,-0.8355506661496019
534,Conkeldurr,https://bulbapedia.bulbagarden.net/wiki/Conkeldurr_(Pok%C3%A9mon),105,140,95,45,55,65,505,,,Muscular Pokémon,Fighting,,1.4,87.0,5,3,False,1.4736842105263157,0.8461538461538461,2.5454545454545454,1.4615384615384615,0.47368421052631576,0.32142857142857145,1.105263157894737,1.6153846153846154,False,44.38775510204082,False,1,Attack,Speed,35.835271265426,240,265,0.9056603773584906,1.9583333333333333,High,Slow,False,Tank,0.2079207920792079,0.27722772277227725,0.18811881188118812,0.0891089108910891,0.10891089108910891,0.12871287128712872,1.232212772069535,1.762769798669468,0.6089491226914341,-0.8328582384810148,-0.576780107601096,-0.3026165366002961
535,Tympole,https://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon),50,50,40,64,50,40,294,,,Tadpole Pokémon,Water,,0.5,4.5,5,1,True,1.25,1.25,1.0,1.0,1.6,1.28,1.25,1.25,False,18.0,False,1,Speed,Defense,8.831760866327848,164,130,1.2615384615384615,1.0,Low,Medium,False,Balanced,0.17006802721088435,0.17006802721088435,0.1360544217687075,0.21768707482993196,0.17006802721088435,0.1360544217687075,-0.7937462296781487,-0.9865019226350868,-1.155533473894355,-0.21125758305206402,-0.7238118558837526,-1.190840085849139
536,Palpitoad,https://bulbapedia.bulbagarden.net/wiki/Palpitoad_(Pok%C3%A9mon),75,65,55,69,65,55,384,,,Vibration Pokémon,Water,Ground,0.8,17.0,5,2,True,1.1818181818181819,1.1818181818181819,1.0,1.0,1.2545454545454546,1.0615384615384615,1.3636363636363635,1.3636363636363635,False,26.562499999999996,True,2,HP,Defense,7.874007874011811,199,185,1.0756756756756756,1.0,Mid,Medium,False,Balanced,0.1953125,0.16927083333333334,0.14322916666666666,0.1796875,0.16927083333333334,0.14322916666666666,0.12714422566170758,-0.5282899690843277,-0.6743109475527762,-0.04767846320234012,-0.28271661103578266,-0.6579059562998333
537,Seismitoad,https://bulbapedia.bulbagarden.net/wiki/Seismitoad_(Pok%C3%A9mon),105,95,75,74,85,75,509,,,Vibration Pokémon,Water,Ground,1.5,62.0,5,3,False,1.2666666666666666,1.1333333333333333,1.1176470588235294,1.0,0.9866666666666667,0.7789473684210526,1.4,1.4,False,27.555555555555557,True,2,HP,Speed,12.812754062521714,254,255,0.996078431372549,1.0625,High,Medium,False,Balanced,0.206286836935167,0.18664047151277013,0.14734774066797643,0.14538310412573674,0.16699410609037327,0.14734774066797643,1.232212772069535,0.38813393801719054,-0.032680912430671026,0.11590065664738378,0.30541038209484395,0.052672883099241126
538,Throh,https://bulbapedia.bulbagarden.net/wiki/Throh_(Pok%C3%A9mon),120,100,85,45,30,85,465,,,Judo Pokémon,Fighting,,1.3,55.5,5,0,False,1.1764705882352942,0.35294117647058826,3.3333333333333335,1.0,0.5294117647058824,0.45,1.411764705882353,1.411764705882353,False,32.840236686390526,False,1,HP,Special Attack,33.87476937190864,175,290,0.603448275862069,1.608695652173913,High,Slow,False,Special Wall,0.25806451612903225,0.21505376344086022,0.1827956989247312,0.0967741935483871,0.06451612903225806,0.1827956989247312,1.7847470452734489,0.5408712558674436,0.28813410513038157,-0.8328582384810148,-1.311938849014379,0.4079623027987783
539,Sawk,https://bulbapedia.bulbagarden.net/wiki/Sawk_(Pok%C3%A9mon),75,125,75,85,30,75,465,,,Karate Pokémon,Fighting,,1.4,51.0,5,0,False,1.6666666666666667,0.4,4.166666666666667,1.0,1.1333333333333333,0.68,1.0,1.0,False,26.02040816326531,False,1,Attack,Special Attack,30.29026246172192,240,225,1.0666666666666667,1.9047619047619047,High,Medium,False,Tank,0.16129032258064516,0.26881720430107525,0.16129032258064516,0.1827956989247312,0.06451612903225806,0.16129032258064516,0.12714422566170758,1.3045578451187088,-0.032680912430671026,0.47577472031677637,-1.311938849014379,0.052672883099241126
540,Sewaddle,https://bulbapedia.bulbagarden.net/wiki/Sewaddle_(Pok%C3%A9mon),45,53,70,42,40,60,310,,,Sewing Pokémon,Bug,Grass,0.3,2.5,5,1,True,0.7571428571428571,0.6666666666666666,1.325,1.1666666666666667,0.6,0.7924528301886793,0.6428571428571429,0.75,False,27.77777777777778,True,2,Defense,Special Attack,11.673331429659086,135,175,0.7714285714285715,1.23,Mid,Slow,False,Tank,0.14516129032258066,0.17096774193548386,0.22580645161290322,0.13548387096774195,0.12903225806451613,0.1935483870967742,-0.9779243207461199,-0.894859531924935,-0.19308842121119732,-0.9310057103908492,-1.0178753524490658,-0.4802612464500647
541,Swadloon,https://bulbapedia.bulbagarden.net/wiki/Swadloon_(Pok%C3%A9mon),55,63,90,42,50,80,380,,,Leaf-Wrapped Pokémon,Bug,Grass,0.5,7.3,5,2,True,0.7,0.625,1.26,1.125,0.4666666666666667,0.6666666666666666,0.6111111111111112,0.6875,False,29.2,True,2,Defense,Speed,18.392027258208017,155,225,0.6888888888888889,1.176923076923077,Mid,Slow,False,Physical Wall,0.14473684210526316,0.16578947368421051,0.23684210526315788,0.11052631578947368,0.13157894736842105,0.21052631578947367,-0.6095681386101773,-0.5893848962244289,0.44854161391090785,-0.9310057103908492,-0.7238118558837526,0.23031759294900972
542,Leavanny,https://bulbapedia.bulbagarden.net/wiki/Leavanny_(Pok%C3%A9mon),75,103,80,92,70,80,500,,,Nurturing Pokémon,Bug,Grass,1.2,20.5,5,3,False,1.2875,0.875,1.4714285714285715,1.0,1.15,0.8932038834951457,0.9375,0.9375,False,14.236111111111112,True,2,Attack,Special Attack,12.09407568467581,265,235,1.127659574468085,1.22,High,Medium,False,Tank,0.15,0.206,0.16,0.184,0.14,0.16,0.12714422566170758,0.6325136465775953,0.12772659634985525,0.7047854881063899,-0.135684862753126,0.23031759294900972
543,Venipede,https://bulbapedia.bulbagarden.net/wiki/Venipede_(Pok%C3%A9mon),30,45,59,57,30,39,260,,,Centipede Pokémon,Bug,Poison,0.4,5.3,5,1,True,0.7627118644067796,0.7692307692307693,1.5,1.5128205128205128,0.9661016949152542,1.2666666666666666,0.5084745762711864,0.7692307692307693,False,33.12499999999999,True,2,Defense,HP,12.722683155162935,132,128,1.03125,1.5072463768115942,Low,Medium,False,Balanced,0.11538461538461539,0.17307692307692307,0.22692307692307692,0.21923076923076923,0.11538461538461539,0.15,-1.5304585939500337,-1.1392392404853398,-0.5459849405283551,-0.4402683508416775,-1.311938849014379,-1.2263690278190928
544,Whirlipede,https://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pok%C3%A9mon),40,55,99,47,40,79,360,,,Curlipede Pokémon,Bug,Poison,1.2,58.5,5,2,True,0.5555555555555556,0.5063291139240507,1.375,1.2531645569620253,0.47474747474747475,0.8545454545454545,0.40404040404040403,0.5063291139240507,False,40.625,True,2,Defense,HP,23.98332754227403,142,218,0.6513761467889908,1.2941176470588236,Mid,Slow,False,Physical Wall,0.1111111111111111,0.1527777777777778,0.275,0.13055555555555556,0.1111111111111111,0.21944444444444444,-1.162102411814091,-0.8337646047848338,0.7372751297158552,-0.7674265905411253,-1.0178753524490658,0.194788650979056
545,Scolipede,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),60,100,89,112,55,69,485,,,Megapede Pokémon,Bug,Poison,2.5,200.5,5,3,False,1.1235955056179776,0.7971014492753623,1.8181818181818181,1.289855072463768,1.2584269662921348,1.12,0.6741573033707865,0.8695652173913043,False,32.08,True,2,Speed,Special Attack,23.00796963373054,267,218,1.224770642201835,1.5241935483870968,High,Fast,False,Tank,0.12371134020618557,0.20618556701030927,0.18350515463917524,0.2309278350515464,0.1134020618556701,0.1422680412371134,-0.42539004754220616,0.5408712558674436,0.4164601121548026,1.3591019675052853,-0.576780107601096,-0.1605007687204812
545,Scolipede,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),60,140,149,62,75,99,585,Mega Scolipede,Mega,Megapede Pokémon,Bug,Poison,3.2,230.5,5,3,False,0.9395973154362416,0.7575757575757576,1.8666666666666667,1.505050505050505,0.4161073825503356,0.44285714285714284,0.40268456375838924,0.6060606060606061,False,22.509765624999996,True,2,Defense,HP,39.07300858649101,277,308,0.8993506493506493,1.660919540229885,High,Medium,True,Tank,0.10256410256410256,0.23931623931623933,0.2547008547008547,0.10598290598290598,0.1282051282051282,0.16923076923076924,-0.42539004754220616,1.762769798669468,2.341350217521118,-0.2766892309919536,0.011346885529530644,0.9053674903781305
546,Cottonee,https://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pok%C3%A9mon),40,27,60,66,37,50,280,,,Cotton Puff Pokémon,Grass,Fairy,0.3,0.6,5,1,True,0.45,0.74,0.7297297297297297,1.2,1.1,2.4444444444444446,0.6666666666666666,0.8,False,6.666666666666667,True,2,Speed,Attack,14.746751054610865,130,150,0.8666666666666667,1.0,Low,Medium,False,Balanced,0.14285714285714285,0.09642857142857143,0.21428571428571427,0.2357142857142857,0.13214285714285715,0.17857142857142858,-1.162102411814091,-1.6890935847462507,-0.5139034387722499,-0.14582593511217445,-1.1060944014186598,-0.8355506661496019
547,Whimsicott,https://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pok%C3%A9mon),60,67,85,116,77,75,480,,,Windveiled Pokémon,Grass,Fairy,0.7,6.6,5,2,False,0.788235294117647,1.0266666666666666,0.8701298701298701,1.1333333333333333,1.3647058823529412,1.7313432835820894,0.7058823529411765,0.8,False,13.469387755102042,True,2,Speed,HP,19.616319736382767,260,220,1.1818181818181819,1.0,High,Fast,False,Balanced,0.125,0.13958333333333334,0.17708333333333334,0.24166666666666667,0.16041666666666668,0.15625,-0.42539004754220616,-0.4671950419442265,0.28813410513038157,1.4899652633850646,0.0701595848425933,0.052672883099241126
548,Petilil,https://bulbapedia.bulbagarden.net/wiki/Petilil_(Pok%C3%A9mon),45,35,50,30,70,50,280,,,Bulb Pokémon,Grass,,0.5,6.6,5,1,True,0.7,1.4,0.5,1.0,0.6,0.8571428571428571,0.9,0.9,False,26.4,False,1,Special Attack,Speed,14.023789311975086,135,145,0.9310344827586207,0.7083333333333334,Low,Slow,False,Balanced,0.16071428571428573,0.125,0.17857142857142858,0.10714285714285714,0.25,0.17857142857142858,-0.9779243207461199,-1.444713876185846,-0.8347184563333024,-1.3235955980301866,-0.135684862753126,-0.8355506661496019
549,Lilligant,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),70,60,75,90,110,75,480,,,Flowering Pokémon,Grass,,1.1,16.3,5,2,False,0.8,1.4666666666666666,0.5454545454545454,1.0,1.2,1.5,0.9333333333333333,0.9333333333333333,False,13.471074380165287,False,1,Special Attack,Attack,17.60681686165901,260,220,1.1818181818181819,0.7297297297297297,High,Medium,False,Tank,0.14583333333333334,0.125,0.15625,0.1875,0.22916666666666666,0.15625,-0.05703386540626366,-0.6810272869345807,-0.032680912430671026,0.6393538401665002,1.0405691235081271,0.052672883099241126
549,Lilligant,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),70,105,75,105,50,75,480,Hisuian Lilligant,Regional,Flowering Pokémon,Grass,Fighting,1.2,19.2,5,2,False,1.4,0.6666666666666666,2.1,1.0,1.4,1.0,0.9333333333333333,0.9333333333333333,False,13.333333333333334,True,2,Attack,Special Attack,21.447610589527216,260,220,1.1818181818181819,1.44,High,Fast,True,Tank,0.14583333333333334,0.21875,0.15625,0.21875,0.10416666666666667,0.15625,-0.05703386540626366,0.6936085737176966,-0.032680912430671026,1.130091199715672,-0.7238118558837526,0.052672883099241126
550,Basculin,https://bulbapedia.bulbagarden.net/wiki/Basculin_(Pok%C3%A9mon),70,92,65,98,80,55,460,,,Hostile Pokémon,Water,,1.0,18.0,5,0,False,1.4153846153846155,1.4545454545454546,1.15,1.1818181818181819,1.5076923076923077,1.065217391304348,1.0769230769230769,1.2727272727272727,False,18.0,False,1,Speed,Special Defense,16.439789130845526,270,190,1.4210526315789473,1.162962962962963,High,Medium,False,Physical Sweeper,0.15217391304347827,0.2,0.14130434782608695,0.21304347826086956,0.17391304347826086,0.11956521739130435,-0.05703386540626366,0.2964915473070387,-0.3534959299917236,0.9010804319260585,0.15837863381218728,-0.6579059562998333
551,Sandile,https://bulbapedia.bulbagarden.net/wiki/Sandile_(Pok%C3%A9mon),50,72,35,65,35,35,292,,,Desert Croc Pokémon,Ground,Dark,0.7,15.2,5,1,True,2.057142857142857,1.0,2.057142857142857,1.0,1.8571428571428572,0.9027777777777778,1.4285714285714286,1.4285714285714286,False,31.02040816326531,True,2,Attack,Defense,16.57307052620807,172,120,1.4333333333333333,1.5285714285714285,Low,Medium,False,Balanced,0.17123287671232876,0.2465753424657534,0.11986301369863013,0.2226027397260274,0.11986301369863013,0.11986301369863013,-0.7937462296781487,-0.31445772409397343,-1.3159409826748814,-0.17854175908211925,-1.1649071007317224,-1.3684847956989077
552,Krokorok,https://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pok%C3%A9mon),60,82,45,74,45,45,351,,,Desert Croc Pokémon,Ground,Dark,1.0,33.4,5,2,True,1.8222222222222222,1.0,1.8222222222222222,1.0,1.6444444444444444,0.9024390243902439,1.3333333333333333,1.3333333333333333,False,33.4,True,2,Attack,Defense,16.37986568931504,201,150,1.34,1.4111111111111112,Mid,Medium,False,Physical Sweeper,0.17094017094017094,0.2336182336182336,0.1282051282051282,0.21082621082621084,0.1282051282051282,0.1282051282051282,-0.42539004754220616,-0.008983088393467377,-0.9951259651138288,0.11590065664738378,-0.8708436041664093,-1.0131953759993706
553,Krookodile,https://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pok%C3%A9mon),95,117,80,92,65,70,519,,,Intimidation Pokémon,Ground,Dark,1.5,96.3,5,3,False,1.4625,0.9285714285714286,1.8,1.1428571428571428,1.15,0.7863247863247863,1.1875,1.3571428571428572,False,42.8,True,2,Attack,Special Attack,19.023669467271553,274,245,1.1183673469387756,1.4592592592592593,High,Medium,False,Tank,0.18304431599229287,0.2254335260115607,0.15414258188824662,0.17726396917148363,0.1252408477842004,0.1348747591522158,0.8638565899335926,1.0601781365583038,0.12772659634985525,0.7047854881063899,-0.28271661103578266,-0.12497182675052748
554,Darumaka,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),70,90,45,50,15,45,315,,,Zen Charm Pokémon,Fire,,0.6,37.5,5,1,True,2.0,0.3333333333333333,6.0,1.0,1.1111111111111112,0.5555555555555556,1.5555555555555556,1.5555555555555556,False,104.16666666666667,False,1,Attack,Special Attack,25.446021299998947,155,160,0.96875,2.25,Mid,Medium,False,Tank,0.2222222222222222,0.2857142857142857,0.14285714285714285,0.15873015873015872,0.047619047619047616,0.14285714285714285,-0.05703386540626366,0.2353966201669375,-0.9951259651138288,-0.669279118631291,-1.7530340938623492,-1.0131953759993706
554,Darumaka,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),70,90,45,50,15,45,315,Galarian Darumaka,Regional,Zen Charm Pokémon,Ice,,0.7,40.0,5,1,True,2.0,0.3333333333333333,6.0,1.0,1.1111111111111112,0.5555555555555556,1.5555555555555556,1.5555555555555556,False,81.6326530612245,False,1,Attack,Special Attack,25.446021299998947,155,160,0.96875,2.25,Mid,Medium,True,Tank,0.2222222222222222,0.2857142857142857,0.14285714285714285,0.15873015873015872,0.047619047619047616,0.14285714285714285,-0.05703386540626366,0.2353966201669375,-0.9951259651138288,-0.669279118631291,-1.7530340938623492,-1.0131953759993706
555,Darmanitan,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,140,55,95,30,55,480,Standard Mode,Mode,Blazing Pokémon,Fire,,1.3,92.9,5,2,False,2.5454545454545454,0.5454545454545454,4.666666666666667,1.0,1.7272727272727273,0.6785714285714286,1.9090909090909092,1.9090909090909092,False,54.97041420118343,False,1,Attack,Special Attack,40.496913462633174,265,215,1.2325581395348837,2.2941176470588234,High,Medium,True,Tank,0.21875,0.2916666666666667,0.11458333333333333,0.19791666666666666,0.0625,0.11458333333333333,1.232212772069535,1.762769798669468,-0.6743109475527762,0.8029329600162242,-1.311938849014379,-0.6579059562998333
555,Darmanitan,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,30,105,55,140,105,540,Zen Mode,Mode,Blazing Pokémon,Ice,,1.7,120.0,5,2,False,0.2857142857142857,1.3333333333333333,0.21428571428571427,1.0,0.5238095238095238,1.8333333333333333,1.0,1.0,False,41.52249134948097,False,1,Special Attack,Attack,40.0,225,315,0.7142857142857143,0.5510204081632653,High,Medium,True,Special Wall,0.19444444444444445,0.05555555555555555,0.19444444444444445,0.10185185185185185,0.25925925925925924,0.19444444444444445,1.232212772069535,-1.597451194036099,0.9297641402524867,-0.505699998781567,1.922759613204067,1.1185411421978528
555,Darmanitan,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,140,55,95,30,55,480,Galarian Standard Mode,Regional Mode,Blazing Pokémon,Fire,Psychic,1.3,92.9,5,2,False,2.5454545454545454,0.5454545454545454,4.666666666666667,1.0,1.7272727272727273,0.6785714285714286,1.9090909090909092,1.9090909090909092,False,54.97041420118343,True,2,Attack,Special Attack,40.496913462633174,265,215,1.2325581395348837,2.2941176470588234,High,Medium,True,Tank,0.21875,0.2916666666666667,0.11458333333333333,0.19791666666666666,0.0625,0.11458333333333333,1.232212772069535,1.762769798669468,-0.6743109475527762,0.8029329600162242,-1.311938849014379,-0.6579059562998333
555,Darmanitan,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,160,55,135,30,55,540,Galarian Zen Mode,Regional Mode,Blazing Pokémon,Ice,Fire,1.7,120.0,5,2,False,2.909090909090909,0.5454545454545454,5.333333333333333,1.0,2.4545454545454546,0.84375,1.9090909090909092,1.9090909090909092,False,41.52249134948097,True,2,Attack,Special Attack,51.38093031466052,325,215,1.5116279069767442,2.5294117647058822,High,Fast,True,Physical Sweeper,0.19444444444444445,0.2962962962962963,0.10185185185185185,0.25,0.05555555555555555,0.10185185185185185,1.232212772069535,2.37371907007048,-0.6743109475527762,2.1115659188140152,-1.311938849014379,-0.6579059562998333
556,Maractus,https://bulbapedia.bulbagarden.net/wiki/Maractus_(Pok%C3%A9mon),75,86,67,60,106,67,461,,,Cactus Pokémon,Grass,,1.0,28.0,5,0,False,1.2835820895522387,1.5820895522388059,0.8113207547169812,1.0,0.8955223880597015,0.6976744186046512,1.1194029850746268,1.1194029850746268,False,28.0,False,1,Special Attack,Speed,16.82161308158842,252,209,1.2057416267942584,0.884393063583815,High,Medium,False,Mixed Attacker,0.16268980477223427,0.18655097613882862,0.14533622559652928,0.1301518438177874,0.2299349240780911,0.14533622559652928,0.12714422566170758,0.11320676588673505,-0.2893329264795131,-0.3421208789318431,0.9229437248820018,-0.23155865266038864
557,Dwebble,https://bulbapedia.bulbagarden.net/wiki/Dwebble_(Pok%C3%A9mon),50,65,85,55,35,35,325,,,Rock Inn Pokémon,Bug,Rock,0.3,14.5,5,1,True,0.7647058823529411,1.0,1.8571428571428572,2.4285714285714284,0.6470588235294118,0.8461538461538461,0.5882352941176471,1.4285714285714286,False,161.11111111111111,True,2,Defense,Special Attack,19.08315138195646,155,170,0.9117647058823529,2.142857142857143,Mid,Medium,False,Tank,0.15384615384615385,0.2,0.26153846153846155,0.16923076923076924,0.1076923076923077,0.1076923076923077,-0.7937462296781487,-0.5282899690843277,0.28813410513038157,-0.505699998781567,-1.1649071007317224,-1.3684847956989077
558,Crustle,https://bulbapedia.bulbagarden.net/wiki/Crustle_(Pok%C3%A9mon),70,105,125,45,65,75,485,,,Stone Home Pokémon,Bug,Rock,1.4,200.0,5,2,False,0.84,0.8666666666666667,1.6153846153846154,1.6666666666666667,0.36,0.42857142857142855,0.56,0.9333333333333333,False,102.04081632653063,True,2,Defense,Speed,29.05454640270033,215,270,0.7962962962962963,1.6428571428571428,High,Slow,False,Tank,0.14432989690721648,0.21649484536082475,0.25773195876288657,0.09278350515463918,0.13402061855670103,0.15463917525773196,-0.05703386540626366,0.6936085737176966,1.571394175374592,-0.8328582384810148,-0.28271661103578266,0.052672883099241126
559,Scraggy,https://bulbapedia.bulbagarden.net/wiki/Scraggy_(Pok%C3%A9mon),50,75,70,48,35,70,348,,,Shedding Pokémon,Dark,Fighting,0.6,11.8,5,1,True,1.0714285714285714,0.5,2.142857142857143,1.0,0.6857142857142857,0.64,0.7142857142857143,0.7142857142857143,False,32.77777777777778,True,2,Attack,Special Attack,15.937377450509228,158,190,0.8315789473684211,1.380952380952381,Mid,Slow,False,Tank,0.14367816091954022,0.21551724137931033,0.20114942528735633,0.13793103448275862,0.10057471264367816,0.20114942528735633,-0.7937462296781487,-0.22281533338382162,-0.19308842121119732,-0.7347107665711805,-1.1649071007317224,-0.12497182675052748
